,Rooms,Type,Method,Distance,Bathroom,Car,Landsize,BuildingArea,RegionName,PropertyCount,Price,Age
28168,3,u,PI,20.8,,,,,South-Eastern Metropolitan,7412,620000,
28169,2,h,S,20.8,,,,,South-Eastern Metropolitan,7412,697000,
28170,3,u,PI,20.8,,,,,South-Eastern Metropolitan,7412,700000,
28171,3,u,S,20.8,,,,,South-Eastern Metropolitan,7412,635000,
28172,4,h,SP,22.2,,,,,South-Eastern Metropolitan,4054,810000,
28173,4,h,W,22.2,,,,,South-Eastern Metropolitan,4054,,
28174,3,h,S,14,,,,,Western Metropolitan,14042,595000,
28175,3,h,S,14,,,,,Western Metropolitan,14042,706000,
28176,5,h,PI,14,,,,,Western Metropolitan,14042,,
28177,3,h,PI,14,,,,,Western Metropolitan,14042,,
28178,3,t,PI,14,,,,,Western Metropolitan,14042,,
28179,3,h,PI,14,,,,,Western Metropolitan,14042,,
28180,2,u,PI,5,,,,,Southern Metropolitan,13240,,
28181,3,h,S,5,,,,,Southern Metropolitan,13240,1850000,
28182,3,h,SP,5,,,,,Southern Metropolitan,13240,1551000,
28183,2,u,S,5,,,,,Southern Metropolitan,13240,975000,
28184,3,h,S,5,,,,,Southern Metropolitan,13240,1535000,
28185,3,u,S,8.2,,,,,Western Metropolitan,3284,825000,
28186,4,h,S,8.2,,,,,Western Metropolitan,3284,1310000,
28187,4,h,PI,8.2,,,,,Western Metropolitan,3284,,
28188,4,h,S,8.2,,,,,Western Metropolitan,3284,1075000,
28189,3,h,S,31.7,,,,,Western Metropolitan,14092,541000,
28190,4,h,SP,31.7,,,,,Western Metropolitan,14092,660000,
28191,3,h,SP,31.7,,,,,Western Metropolitan,14092,475000,
28192,3,h,S,31.7,,,,,Western Metropolitan,14092,465000,
28193,5,h,SP,31.7,,,,,Western Metropolitan,14092,580000,
28194,3,h,SP,31.7,,,,,Western Metropolitan,14092,520000,
28195,3,h,S,31.7,,,,,Western Metropolitan,14092,437000,
28196,3,h,S,31.7,,,,,Western Metropolitan,14092,415000,
28197,4,h,SP,31.7,,,,,Western Metropolitan,14092,585000,
28198,3,h,S,31.7,,,,,Western Metropolitan,14092,593000,
28199,4,h,S,31.7,,,,,Western Metropolitan,14092,623000,
28200,2,h,PI,31.7,,,,,Western Metropolitan,14092,560000,
28201,3,h,S,10.5,,,,,Western Metropolitan,3755,650000,
28202,2,h,S,10.5,,,,,Western Metropolitan,3755,785000,
28203,4,h,S,10.5,,,,,Western Metropolitan,3755,1254000,
28204,3,h,S,10.5,,,,,Western Metropolitan,3755,780000,
28205,4,h,S,10.5,,,,,Western Metropolitan,3755,1100000,
28206,3,h,SP,10.5,,,,,Western Metropolitan,3755,1145000,
28207,3,h,PI,10.5,,,,,Western Metropolitan,3755,662000,
28208,4,h,S,10.5,,,,,Western Metropolitan,3755,990000,
28209,3,h,W,10.5,,,,,Western Metropolitan,4217,,
28210,3,h,S,10.5,,,,,Western Metropolitan,4217,750000,
28211,3,h,S,10.5,,,,,Western Metropolitan,4217,637000,
28212,3,h,PI,10.5,,,,,Western Metropolitan,4217,750000,
28213,3,h,SP,10.5,,,,,Western Metropolitan,4217,,
28214,3,h,S,10.5,,,,,Western Metropolitan,4217,495000,
28215,4,h,S,10.5,,,,,Western Metropolitan,6763,1315000,
28216,4,h,PI,10.5,,,,,Western Metropolitan,6763,,
28217,3,u,SP,10.5,,,,,Western Metropolitan,6763,555000,
28218,3,h,S,10.5,,,,,Western Metropolitan,6763,735000,
28219,3,h,S,10.5,,,,,Western Metropolitan,6763,670000,
28220,4,h,S,10.5,,,,,Western Metropolitan,6763,577000,
28221,3,h,PI,10.2,,,,,Southern Metropolitan,5457,1225000,
28222,4,h,S,10.2,,,,,Southern Metropolitan,5457,2560500,
28223,4,h,S,10.2,,,,,Southern Metropolitan,5457,,
28224,2,h,S,10.2,,,,,Southern Metropolitan,5457,1376000,
28225,3,t,PI,10.2,,,,,Southern Metropolitan,5457,,
28226,4,h,PI,10.2,,,,,Southern Metropolitan,5457,2225000,
28227,4,h,S,18,,,,,Western Metropolitan,3640,682000,
28228,4,h,S,18,,,,,Western Metropolitan,4242,788000,
28229,3,h,S,18,,,,,Western Metropolitan,4242,665000,
28230,4,h,PI,15.5,,,,,Western Metropolitan,5336,1060000,
28231,4,h,S,15.5,,,,,Western Metropolitan,5336,735000,
28232,4,h,S,15.5,,,,,Eastern Metropolitan,6202,1692000,
28233,4,h,S,15.5,,,,,Eastern Metropolitan,6202,1230000,
28234,3,h,VB,15.5,,,,,Eastern Metropolitan,6202,,
28235,4,h,VB,15.5,,,,,Eastern Metropolitan,6202,,
28236,4,h,SP,12.4,,,,,Eastern Metropolitan,5420,,
28237,3,t,S,12.4,,,,,Eastern Metropolitan,5420,850000,
28238,3,t,SP,12.4,,,,,Eastern Metropolitan,5420,960000,
28239,3,h,S,12.4,,,,,Eastern Metropolitan,5420,1005000,
28240,4,h,SP,15.3,,,,,Northern Metropolitan,7955,562000,
28241,3,h,PI,15.3,,,,,Northern Metropolitan,7955,620500,
28242,1,u,S,15.3,,,,,Northern Metropolitan,7955,315000,
28243,3,h,S,15.3,,,,,Northern Metropolitan,7955,735500,
28244,2,u,SP,7,,,,,Northern Metropolitan,8870,594000,
28245,3,h,S,7,,,,,Northern Metropolitan,8870,,
28246,3,u,PI,7,,,,,Northern Metropolitan,8870,875000,
28247,4,h,S,7,,,,,Northern Metropolitan,8870,1840000,
28248,2,t,VB,4.1,,,,,Southern Metropolitan,7217,1200000,
28249,3,h,S,4.1,,,,,Southern Metropolitan,7217,,
28250,3,u,S,4.1,,,,,Southern Metropolitan,7217,830000,
28251,3,u,S,4.1,,,,,Southern Metropolitan,7217,2000000,
28252,2,u,S,4.1,,,,,Southern Metropolitan,7217,731000,
28253,2,u,VB,4.1,,,,,Southern Metropolitan,7217,,
28254,3,h,VB,4.1,,,,,Southern Metropolitan,7217,,
28255,2,u,S,4.1,,,,,Southern Metropolitan,7217,686000,
28256,3,t,S,4.1,,,,,Southern Metropolitan,7217,1500000,
28257,3,u,SN,4.1,,,,,Southern Metropolitan,7217,,
28258,2,u,S,8.9,,,,,Eastern Metropolitan,2698,616000,
28259,5,h,VB,8.9,,,,,Eastern Metropolitan,2698,1160000,
28260,4,h,VB,44.2,,,,,Northern Victoria,3988,,
28261,4,h,S,14.7,,,,,Eastern Metropolitan,5424,1160000,
28262,3,h,S,14.7,,,,,Eastern Metropolitan,5424,852000,
28263,3,h,S,14.7,,,,,Eastern Metropolitan,5424,1107000,
28264,4,h,SP,14.7,,,,,Eastern Metropolitan,5424,988000,
28265,5,h,SN,14.7,,,,,Eastern Metropolitan,7082,,
28266,4,h,S,21.1,,,,,Eastern Metropolitan,2003,2200000,
28267,4,h,PI,19.9,,,,,Eastern Metropolitan,1595,830000,
28268,2,u,S,14.5,,,,,Northern Metropolitan,2329,695000,
28269,3,h,S,14.5,,,,,Northern Metropolitan,1442,825000,
28270,3,h,S,14.7,,,,,Western Metropolitan,16166,521000,
28271,3,h,S,14.7,,,,,Western Metropolitan,16166,615000,
28272,2,u,SP,14.7,,,,,Western Metropolitan,16166,305000,
28273,3,h,S,14.7,,,,,Western Metropolitan,16166,545000,
28274,3,h,S,14.7,,,,,Western Metropolitan,16166,480500,
28275,3,h,S,14.7,,,,,Western Metropolitan,16166,478000,
28276,3,h,S,14.7,,,,,Western Metropolitan,16166,495000,
28277,3,h,S,14.7,,,,,Western Metropolitan,16166,460000,
28278,4,h,S,6.4,,,,,Western Metropolitan,5058,1250000,
28279,3,h,S,6.4,,,,,Western Metropolitan,5058,878000,
28280,3,h,SP,6.4,,,,,Western Metropolitan,5058,952500,
28281,4,h,VB,3.1,,,,,Northern Metropolitan,2230,1700000,
28282,3,h,S,16.5,,,,,Northern Metropolitan,2474,572000,
28283,3,h,SA,16.5,,,,,Northern Metropolitan,2474,715000,
28284,3,h,S,16.5,,,,,Northern Metropolitan,2474,525000,
28285,3,h,S,16.7,,,,,South-Eastern Metropolitan,7392,1150000,
28286,3,h,PI,16.7,,,,,South-Eastern Metropolitan,7392,,
28287,4,h,S,16.7,,,,,South-Eastern Metropolitan,7392,1222000,
28288,4,h,S,17.6,,,,,Western Metropolitan,1999,591000,
28289,4,h,VB,6.8,,,,,Western Metropolitan,6380,1600000,
28290,3,h,SP,6.8,,,,,Western Metropolitan,6380,,
28291,5,h,S,6.8,,,,,Western Metropolitan,6380,1615000,
28292,2,u,S,6.8,,,,,Western Metropolitan,6380,628000,
28293,6,h,SP,6.8,,,,,Western Metropolitan,802,1560000,
28294,4,h,S,4.6,,,,,Southern Metropolitan,4380,1270000,
28295,4,h,VB,4.6,,,,,Southern Metropolitan,4380,,
28296,2,u,VB,4.6,,,,,Southern Metropolitan,4380,,
28297,3,h,S,4.6,,,,,Southern Metropolitan,4380,1820000,
28298,1,u,VB,4.6,,,,,Southern Metropolitan,4380,300000,
28299,4,h,PI,25.5,,,,,Northern Metropolitan,2940,,
28300,1,h,SP,25.5,,,,,Northern Metropolitan,2940,376000,
28301,4,h,PI,25.5,,,,,Northern Metropolitan,2940,,
28302,3,h,PI,25.5,,,,,Northern Metropolitan,2940,,
28303,3,h,S,27.2,,,,,Western Metropolitan,5262,516000,
28304,3,u,S,27.2,,,,,Western Metropolitan,5262,371000,
28305,5,h,SP,6.3,,,,,Western Metropolitan,6543,1430000,
28306,2,u,VB,6.3,,,,,Western Metropolitan,6543,,
28307,2,h,S,6.3,,,,,Western Metropolitan,6543,,
28308,3,h,S,6.3,,,,,Western Metropolitan,6543,1006000,
28309,3,h,VB,6.3,,,,,Western Metropolitan,6543,1090000,
28310,3,h,VB,6.3,,,,,Western Metropolitan,6543,1370000,
28311,2,h,S,6.3,,,,,Western Metropolitan,6543,907000,
28312,2,h,S,6.3,,,,,Western Metropolitan,6543,995000,
28313,4,h,S,6.3,,,,,Western Metropolitan,6543,1390000,
28314,3,h,PI,6.3,,,,,Western Metropolitan,6543,830000,
28315,2,h,PI,3,,,,,Northern Metropolitan,4019,920000,
28316,3,h,S,7.5,,,,,Western Metropolitan,1543,2015000,
28317,2,u,SP,7.5,,,,,Western Metropolitan,1543,485000,
28318,3,h,S,10.4,,,,,Western Metropolitan,3464,786000,
28319,3,t,VB,10.4,,,,,Western Metropolitan,3464,780000,
28320,2,h,S,10.4,,,,,Western Metropolitan,3464,628000,
28321,3,h,VB,10.4,,,,,Western Metropolitan,3464,740000,
28322,2,h,VB,3,,,,,Southern Metropolitan,3280,,
28323,3,h,S,3,,,,,Southern Metropolitan,3280,1710000,
28324,4,h,S,10.5,,,,,Western Metropolitan,2185,965000,
28325,2,h,S,10.5,,,,,Western Metropolitan,2185,746000,
28326,4,h,S,5.7,,,,,Northern Metropolitan,2211,2720000,
28327,4,h,S,5.7,,,,,Northern Metropolitan,2211,1870000,
28328,4,h,S,5.7,,,,,Northern Metropolitan,2211,1965000,
28329,2,h,SP,5.7,,,,,Northern Metropolitan,2211,,
28330,3,u,SA,11,,,,,Western Metropolitan,5301,,
28331,4,h,S,11,,,,,Western Metropolitan,5301,1650000,
28332,3,h,SN,12.8,,,,,Western Metropolitan,1281,,
28333,2,u,SN,6.3,,,,,Southern Metropolitan,4836,,
28334,4,h,PI,6.3,,,,,Southern Metropolitan,4836,7000000,
28335,3,h,S,6.3,,,,,Southern Metropolitan,4836,1851000,
28336,4,h,S,6.3,,,,,Southern Metropolitan,4836,,
28337,4,h,S,6.3,,,,,Southern Metropolitan,4836,,
28338,4,h,PI,6.3,,,,,Southern Metropolitan,4836,3000000,
28339,2,u,PI,4.3,,,,,Western Metropolitan,6567,,
28340,2,u,S,4.3,,,,,Western Metropolitan,6567,450000,
28341,3,h,SN,10.2,,,,,Southern Metropolitan,3052,,
28342,2,t,PI,10.2,,,,,Southern Metropolitan,3052,815000,
28343,4,h,SP,10.2,,,,,Southern Metropolitan,3052,,
28344,3,h,S,10.2,,,,,Southern Metropolitan,2894,1450000,
28345,4,h,PI,21.5,,,,,South-Eastern Metropolitan,2824,1260000,
28346,4,h,SP,21.5,,,,,South-Eastern Metropolitan,2824,1210000,
28347,4,h,PI,21.5,,,,,South-Eastern Metropolitan,2824,1125000,
28348,1,u,S,21.5,,,,,South-Eastern Metropolitan,2824,437000,
28349,2,u,SP,21.5,,,,,South-Eastern Metropolitan,2243,,
28350,4,h,S,16.5,,,,,Northern Metropolitan,1130,1175000,
28351,5,h,VB,9.5,,,,,Western Metropolitan,4502,1375000,
28352,3,h,PI,9.5,,,,,Western Metropolitan,4502,860000,
28353,3,h,VB,9.5,,,,,Western Metropolitan,4502,800000,
28354,3,h,PI,9.5,,,,,Western Metropolitan,4502,820000,
28355,5,h,VB,9.5,,,,,Western Metropolitan,4502,1330000,
28356,4,h,PI,9.5,,,,,Western Metropolitan,4502,1000000,
28357,1,u,SP,6.4,,,,,Southern Metropolitan,2952,540000,
28358,3,u,PI,7.9,,,,,Southern Metropolitan,5682,,
28359,4,h,S,7.9,,,,,Southern Metropolitan,5682,,
28360,3,u,S,7.9,,,,,Southern Metropolitan,5682,1280000,
28361,4,h,PI,7.9,,,,,Southern Metropolitan,5682,1760000,
28362,4,h,VB,7.9,,,,,Southern Metropolitan,5682,1950000,
28363,3,h,SP,7.9,,,,,Southern Metropolitan,5682,,
28364,3,h,S,7.9,,,,,Southern Metropolitan,5682,,
28365,4,h,SN,9.7,,,,,Southern Metropolitan,7809,,
28366,2,h,VB,9.7,,,,,Southern Metropolitan,7809,1500000,
28367,4,h,S,9.7,,,,,Southern Metropolitan,7809,1590000,
28368,3,h,VB,9.7,,,,,Southern Metropolitan,7809,1550000,
28369,4,h,PI,9.7,,,,,Southern Metropolitan,7809,2200000,
28370,3,u,S,9.7,,,,,Southern Metropolitan,7809,1350000,
28371,5,h,PI,9.7,,,,,Southern Metropolitan,7809,2600000,
28372,4,h,SP,9.7,,,,,Southern Metropolitan,7809,1730000,
28373,3,t,S,9.7,,,,,Southern Metropolitan,7809,1038000,
28374,2,u,S,23.2,,,,,Eastern Metropolitan,5030,590000,
28375,4,h,PI,23.2,,,,,Eastern Metropolitan,5030,860000,
28376,5,h,SN,23.2,,,,,Eastern Metropolitan,5030,,
28377,4,h,S,23.2,,,,,Eastern Metropolitan,3598,735000,
28378,5,h,W,39,,,,,Eastern Victoria,2332,,
28379,3,h,S,17.3,,,,,Southern Metropolitan,5366,1815000,
28380,4,h,S,17.3,,,,,Southern Metropolitan,5366,1815000,
28381,2,h,S,17.3,,,,,Southern Metropolitan,5366,975500,
28382,4,h,S,17.3,,,,,Southern Metropolitan,5366,1515000,
28383,4,h,VB,17.3,,,,,Southern Metropolitan,5366,1950000,
28384,4,h,S,17.3,,,,,Southern Metropolitan,5366,1730000,
28385,3,h,S,17.3,,,,,Southern Metropolitan,5366,,
28386,3,u,PI,11.4,,,,,Southern Metropolitan,6795,,
28387,2,h,S,11.4,,,,,Southern Metropolitan,6795,1587500,
28388,4,t,VB,11.4,,,,,Southern Metropolitan,6795,,
28389,2,u,SP,11.4,,,,,Southern Metropolitan,6795,665000,
28390,3,h,S,13.8,,,,,Southern Metropolitan,10969,1215000,
28391,2,u,SP,13.8,,,,,Southern Metropolitan,10969,510000,
28392,3,h,S,13.8,,,,,Southern Metropolitan,10969,1230000,
28393,3,h,S,13.8,,,,,Southern Metropolitan,10969,1530000,
28394,3,h,S,13.8,,,,,Southern Metropolitan,10969,1620000,
28395,4,t,S,13.8,,,,,Southern Metropolitan,10969,1315000,
28396,3,h,PI,13.8,,,,,Southern Metropolitan,10969,1100000,
28397,3,h,VB,13.8,,,,,Southern Metropolitan,10969,,
28398,4,h,S,13.8,,,,,Southern Metropolitan,10969,1435000,
28399,3,h,S,13.8,,,,,Southern Metropolitan,10969,890000,
28400,3,u,SP,13.8,,,,,Southern Metropolitan,10969,1210000,
28401,3,t,S,13.8,,,,,Southern Metropolitan,10969,1200000,
28402,3,h,S,13.8,,,,,Southern Metropolitan,10969,1245000,
28403,3,h,PI,13.8,,,,,Southern Metropolitan,10969,1050000,
28404,3,t,PI,13.8,,,,,Southern Metropolitan,10969,1060000,
28405,4,h,SP,35.2,,,,,Eastern Victoria,17093,,
28406,4,h,S,17.3,,,,,Southern Metropolitan,2866,1750000,
28407,3,h,SN,17.3,,,,,Southern Metropolitan,2866,,
28408,3,h,SP,13.4,,,,,Eastern Metropolitan,5713,,
28409,3,h,S,13.4,,,,,Eastern Metropolitan,5713,,
28410,3,t,S,13.4,,,,,Eastern Metropolitan,5713,1180000,
28411,3,h,S,13.4,,,,,Eastern Metropolitan,5713,1300000,
28412,3,h,S,13.4,,,,,Eastern Metropolitan,2867,1230000,
28413,3,h,SN,13.4,,,,,Eastern Metropolitan,2867,,
28414,4,h,S,13.4,,,,,Eastern Metropolitan,2867,1370000,
28415,4,h,S,13.4,,,,,Eastern Metropolitan,4387,1150000,
28416,3,u,S,27,,,,,South-Eastern Metropolitan,2887,,
28417,4,h,PI,27,,,,,South-Eastern Metropolitan,2887,1850000,
28418,4,h,W,27,,,,,South-Eastern Metropolitan,2887,,
28419,3,h,S,25,,,,,Eastern Metropolitan,9704,666000,
28420,3,h,SP,25,,,,,Eastern Metropolitan,9704,805000,
28421,4,h,S,25,,,,,Eastern Metropolitan,9704,940000,
28422,3,h,SP,10.9,,,,,Eastern Metropolitan,4605,1700600,
28423,3,h,S,10.9,,,,,Eastern Metropolitan,4605,1285000,
28424,5,h,S,8.6,,,,,Western Metropolitan,3589,1036000,
28425,4,h,S,16.1,,,,,Eastern Metropolitan,1390,1092000,
28426,4,t,S,16.1,,,,,Eastern Metropolitan,1390,1120000,
28427,3,u,S,16.1,,,,,Eastern Metropolitan,1390,715000,
28428,4,h,PN,10.5,,,,,Southern Metropolitan,10579,,
28429,4,h,S,10.5,,,,,Southern Metropolitan,10579,,
28430,5,h,SP,10.5,,,,,Southern Metropolitan,10579,,
28431,4,h,SP,10.5,,,,,Southern Metropolitan,10579,3780000,
28432,3,h,S,10.5,,,,,Southern Metropolitan,10579,2340000,
28433,4,h,SP,10.5,,,,,Southern Metropolitan,10579,,
28434,4,h,VB,10.3,,,,,Southern Metropolitan,6938,,
28435,5,h,VB,10.3,,,,,Southern Metropolitan,6938,,
28436,4,h,S,10.3,,,,,Southern Metropolitan,6938,2000000,
28437,3,h,S,10.3,,,,,Southern Metropolitan,6938,,
28438,3,h,VB,10.3,,,,,Southern Metropolitan,6938,1700000,
28439,4,t,PI,10.3,,,,,Southern Metropolitan,6938,1775000,
28440,5,h,S,14,,,,,Northern Metropolitan,4294,680000,
28441,3,u,S,14,,,,,Northern Metropolitan,4294,567500,
28442,3,h,PI,14,,,,,Northern Metropolitan,4294,380000,
28443,3,u,S,14,,,,,Northern Metropolitan,4294,423000,
28444,4,h,SN,14,,,,,Northern Metropolitan,4294,,
28445,4,h,SP,14,,,,,Northern Metropolitan,4294,580000,
28446,3,h,SP,29.8,,,,,Western Victoria,3122,555000,
28447,2,h,S,5.2,,,,,Northern Metropolitan,11918,991000,
28448,4,h,VB,5.2,,,,,Northern Metropolitan,11918,1700000,
28449,3,t,PI,5.2,,,,,Northern Metropolitan,11918,865000,
28450,2,t,S,5.2,,,,,Northern Metropolitan,11918,849000,
28451,4,h,PI,5.2,,,,,Northern Metropolitan,11918,1300000,
28452,2,h,S,5.2,,,,,Northern Metropolitan,11918,602000,
28453,3,h,S,5.2,,,,,Northern Metropolitan,11918,1385000,
28454,3,h,S,5.2,,,,,Northern Metropolitan,11918,1335000,
28455,2,t,S,4,,,,,Northern Metropolitan,5533,720000,
28456,3,h,PI,4,,,,,Northern Metropolitan,5533,,
28457,4,h,VB,5.2,,,,,Northern Metropolitan,7082,,
28458,2,u,PI,5.2,,,,,Northern Metropolitan,7082,,
28459,3,h,S,5.2,,,,,Northern Metropolitan,7082,1385000,
28460,3,h,PI,5.2,,,,,Northern Metropolitan,7082,1100000,
28461,4,t,PI,10.8,,,,,Eastern Metropolitan,4480,1350000,
28462,4,h,SP,10.8,,,,,Eastern Metropolitan,4480,,
28463,4,h,S,10.8,,,,,Eastern Metropolitan,4480,,
28464,4,h,S,10.8,,,,,Eastern Metropolitan,4480,2285000,
28465,4,h,PI,10.8,,,,,Eastern Metropolitan,4480,1680000,
28466,4,h,S,10.8,,,,,Eastern Metropolitan,4480,1245000,
28467,3,h,S,12.1,,,,,Northern Metropolitan,10175,822000,
28468,4,h,PI,12.1,,,,,Northern Metropolitan,10175,,
28469,4,h,PI,12.1,,,,,Northern Metropolitan,10175,,
28470,2,u,S,12.1,,,,,Northern Metropolitan,10175,521000,
28471,3,h,PI,12.1,,,,,Northern Metropolitan,10175,,
28472,3,h,VB,12.1,,,,,Northern Metropolitan,10175,700000,
28473,4,h,VB,12.1,,,,,Northern Metropolitan,10175,,
28474,3,h,S,2.4,,,,,Northern Metropolitan,438,1290000,
28475,4,h,PI,14.8,,,,,Western Metropolitan,1607,,
28476,3,h,S,14.8,,,,,Western Metropolitan,1607,475000,
28477,2,t,PI,10.4,,,,,Southern Metropolitan,5678,,
28478,4,h,SP,10.4,,,,,Southern Metropolitan,5678,890000,
28479,3,h,SP,10.4,,,,,Southern Metropolitan,5678,,
28480,3,t,S,10.4,,,,,Southern Metropolitan,5678,891000,
28481,2,u,PI,10.4,,,,,Southern Metropolitan,5678,,
28482,3,h,S,10.4,,,,,Southern Metropolitan,5678,1712000,
28483,4,h,VB,10.4,,,,,Southern Metropolitan,5678,,
28484,3,h,S,14.7,,,,,Eastern Metropolitan,4048,1053000,
28485,2,u,S,14.7,,,,,Eastern Metropolitan,4048,701000,
28486,3,h,PI,14.7,,,,,Eastern Metropolitan,4048,1160000,
28487,5,h,S,14.8,,,,,Western Metropolitan,2674,800000,
28488,4,h,PI,14.8,,,,,Western Metropolitan,2674,740000,
28489,4,h,S,14.8,,,,,Western Metropolitan,2674,771200,
28490,3,h,VB,7.7,,,,,Southern Metropolitan,8920,1800000,
28491,5,h,PI,7.7,,,,,Southern Metropolitan,8920,2900000,
28492,4,h,VB,7.7,,,,,Southern Metropolitan,8920,410000,
28493,2,u,SP,7.7,,,,,Southern Metropolitan,8920,745000,
28494,4,h,PI,7.7,,,,,Southern Metropolitan,8920,2300000,
28495,5,h,PI,7.7,,,,,Southern Metropolitan,8920,,
28496,3,h,VB,7.7,,,,,Southern Metropolitan,8920,1580000,
28497,2,u,S,7.7,,,,,Southern Metropolitan,8920,653000,
28498,3,h,SP,16.6,,,,,Northern Metropolitan,1889,570000,
28499,4,h,VB,8.4,,,,,Southern Metropolitan,3265,3600000,
28500,3,h,S,8.4,,,,,Southern Metropolitan,3265,4508000,
28501,4,h,S,8.4,,,,,Southern Metropolitan,3265,2400000,
28502,2,u,S,8.4,,,,,Southern Metropolitan,3265,1374500,
28503,4,h,S,1.6,,,,,Northern Metropolitan,6786,5460000,
28504,3,t,PI,1.6,,,,,Northern Metropolitan,6786,1350000,
28505,2,h,SP,1.6,,,,,Northern Metropolitan,6786,,
28506,5,h,PI,3.5,,,,,Northern Metropolitan,3106,,
28507,3,h,VB,3.5,,,,,Northern Metropolitan,3106,2700000,
28508,3,h,VB,3.5,,,,,Northern Metropolitan,3106,1670000,
28509,3,h,S,3.5,,,,,Northern Metropolitan,3106,,
28510,2,u,S,10.1,,,,,Southern Metropolitan,7822,560000,
28511,3,t,S,10.1,,,,,Southern Metropolitan,7822,730000,
28512,4,h,SP,10.1,,,,,Southern Metropolitan,7822,,
28513,4,h,S,14.8,,,,,Western Metropolitan,7719,740000,
28514,4,h,S,14.8,,,,,Western Metropolitan,7719,675000,
28515,4,h,PI,14.8,,,,,Western Metropolitan,7719,700000,
28516,3,h,S,14.8,,,,,Western Metropolitan,7719,499000,
28517,2,u,S,31.2,,,,,South-Eastern Metropolitan,1989,,
28518,3,h,PI,34.9,,,,,South-Eastern Metropolitan,8060,580000,
28519,1,u,S,8.7,,,,,Southern Metropolitan,5051,348000,
28520,2,u,S,8.7,,,,,Southern Metropolitan,5051,620000,
28521,3,h,PI,8.7,,,,,Southern Metropolitan,5051,,
28522,3,h,S,8.7,,,,,Southern Metropolitan,5051,1450000,
28523,4,h,S,11.7,,,,,Southern Metropolitan,3582,1221000,
28524,4,h,S,11.7,,,,,Southern Metropolitan,3582,1472000,
28525,3,h,S,11.7,,,,,Southern Metropolitan,3582,1080000,
28526,3,h,S,11.7,,,,,Southern Metropolitan,3582,,
28527,3,t,S,27,,,,,South-Eastern Metropolitan,3906,660000,
28528,3,h,S,27,,,,,South-Eastern Metropolitan,3906,958000,
28529,2,u,S,17.9,,,,,Southern Metropolitan,9758,740000,
28530,3,u,S,17.9,,,,,Southern Metropolitan,9758,755000,
28531,4,h,S,17.9,,,,,Southern Metropolitan,9758,990000,
28532,4,h,SP,17.9,,,,,Southern Metropolitan,9758,,
28533,4,h,S,17.9,,,,,Southern Metropolitan,9758,1295000,
28534,5,h,S,17.9,,,,,Southern Metropolitan,9758,,
28535,4,h,VB,27.1,,,,,Eastern Victoria,3789,750000,
28536,3,h,VB,17.5,,,,,South-Eastern Metropolitan,2727,,
28537,3,h,PI,16.7,,,,,South-Eastern Metropolitan,5837,1050000,
28538,4,h,S,16.7,,,,,South-Eastern Metropolitan,5837,1445000,
28539,3,u,S,16.7,,,,,South-Eastern Metropolitan,5837,736000,
28540,3,u,SP,16.7,,,,,South-Eastern Metropolitan,5837,890000,
28541,2,t,PI,16.7,,,,,South-Eastern Metropolitan,5837,,
28542,3,h,S,3.6,,,,,Northern Metropolitan,2954,870000,
28543,2,h,VB,3.6,,,,,Northern Metropolitan,2954,,
28544,3,h,S,6.7,,,,,Northern Metropolitan,11204,830000,
28545,3,t,PI,6.7,,,,,Northern Metropolitan,11204,,
28546,3,h,VB,6.7,,,,,Northern Metropolitan,11204,1240000,
28547,3,h,SP,6.7,,,,,Northern Metropolitan,11204,1170000,
28548,3,h,PN,6.7,,,,,Northern Metropolitan,11204,,
28549,3,t,S,6.7,,,,,Northern Metropolitan,11204,621000,
28550,3,h,SP,6.7,,,,,Northern Metropolitan,11204,,
28551,3,h,S,6.7,,,,,Northern Metropolitan,11204,,
28552,2,h,S,6.7,,,,,Northern Metropolitan,11204,870000,
28553,3,h,PI,6.7,,,,,Northern Metropolitan,11204,1100000,
28554,2,u,VB,6.7,,,,,Northern Metropolitan,11204,460000,
28555,3,h,S,6.7,,,,,Northern Metropolitan,11204,1155000,
28556,3,t,S,6.7,,,,,Northern Metropolitan,3445,672500,
28557,5,h,PI,6.7,,,,,Northern Metropolitan,3445,,
28558,3,h,PI,6.7,,,,,Northern Metropolitan,3445,750000,
28559,3,h,SP,6.7,,,,,Northern Metropolitan,3445,800000,
28560,2,u,SP,2,,,,,Northern Metropolitan,4553,888500,
28561,3,h,S,20.6,,,,,Northern Metropolitan,15510,525000,
28562,3,h,SP,20.6,,,,,Northern Metropolitan,15510,480000,
28563,3,h,S,20.6,,,,,Northern Metropolitan,15510,482000,
28564,4,h,S,20.6,,,,,Northern Metropolitan,15510,652000,
28565,3,h,SP,34.7,,,,,South-Eastern Metropolitan,4939,455000,
28566,3,h,S,2.4,,,,,Northern Metropolitan,1123,1315000,
28567,2,h,S,2.4,,,,,Northern Metropolitan,1123,1265500,
28568,2,h,PI,23,,,,,Eastern Metropolitan,11925,,
28569,3,h,S,23,,,,,Eastern Metropolitan,11925,682000,
28570,3,h,S,23,,,,,Eastern Metropolitan,11925,740000,
28571,4,h,S,23,,,,,Eastern Metropolitan,11925,965000,
28572,3,t,PI,23,,,,,Eastern Metropolitan,2985,,
28573,3,h,PI,23,,,,,Eastern Metropolitan,2985,800000,
28574,2,h,S,23,,,,,Eastern Metropolitan,2985,581000,
28575,4,h,S,23,,,,,Eastern Metropolitan,1863,1010000,
